0.000000000000000000e+00
5.960464477539062500e-08
nan
1.192092895507812500e-07
0.000000000000000000e+00
nan
9.536743164062500000e-07
nan
1.257658004760742188e-05
4.369020462036132812e-05
3.242492675781250000e-05
2.729892730712890625e-05
4.416704177856445312e-05
2.712011337280273438e-05
2.437829971313476562e-05
2.908706665039062500e-05
1.668930053710937500e-05
2.056360244750976562e-05
2.419948577880859375e-05
1.507997512817382812e-05
1.192092895507812500e-05
1.388788223266601562e-05
2.092123031616210938e-05
2.527236938476562500e-05
2.020597457885742188e-05
1.788139343261718750e-05
1.442432403564453125e-05
2.413988113403320312e-05
3.814697265625000000e-05
2.974271774291992188e-05
3.170967102050781250e-05
3.093481063842773438e-05
3.343820571899414062e-05
4.041194915771484375e-05
2.568960189819335938e-05
1.764297485351562500e-05
1.162290573120117188e-05
1.281499862670898438e-05
2.288818359375000000e-05
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.490116119384765625e-06
7.927417755126953125e-06
2.980232238769531250e-06
nan
6.258487701416015625e-06
1.019239425659179688e-05
1.728534698486328125e-06
1.966953277587890625e-06
3.099441528320312500e-06
7.033348083496093750e-06
4.887580871582031250e-06
0.000000000000000000e+00
8.940696716308593750e-06
7.748603820800781250e-06
1.788139343261718750e-06
1.341104507446289062e-05
8.940696716308593750e-06
1.370906829833984375e-06
8.523464202880859375e-06
2.503395080566406250e-06
nan
5.781650543212890625e-06
1.847743988037109375e-05
1.919269561767578125e-05
2.682209014892578125e-06
nan
nan
8.285045623779296875e-06
4.589557647705078125e-06
nan
5.304813385009765625e-06
4.768371582031250000e-07
1.358985900878906250e-05
1.281499862670898438e-05
7.629394531250000000e-06
5.483627319335937500e-06
5.424022674560546875e-06
1.364946365356445312e-05
1.245737075805664062e-05
1.364946365356445312e-05
7.331371307373046875e-06
9.536743164062500000e-06
2.181529998779296875e-05
6.735324859619140625e-06
nan
1.424551010131835938e-05
1.215934753417968750e-05
nan
nan
nan
nan
nan
3.755092620849609375e-06
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
2.503395080566406250e-06
1.049041748046875000e-05
nan
nan
nan
nan
nan
nan
nan
nan
nan
8.881092071533203125e-06
nan
nan
nan
3.099441528320312500e-06
9.536743164062500000e-06
6.556510925292968750e-06
nan
9.834766387939453125e-06
1.049041748046875000e-05
1.746416091918945312e-05
8.285045623779296875e-06
9.536743164062500000e-06
